sale_date,store_id,product_id,units_sold,unit_price,discount_pct,revenue
2024-09-11,4,11,42,0.9,0,37.8
2024-09-11,4,12,34,2.3,0,78.2
2024-09-11,4,13,52,3.5,0,182.0
2024-09-11,4,14,52,4.2,0,218.4
2024-09-11,4,15,31,4.8,0,148.8
2024-09-11,4,16,86,0.5,0,43.0
2024-09-11,4,17,58,1.6,0,92.8
2024-09-11,4,18,58,1.8,0,104.4
2024-09-11,4,19,43,4.5,0,193.5
2024-09-11,4,20,59,1.3,0,76.7
2024-09-11,4,21,20,4.9,0,98.0
2024-09-11,4,22,35,1.2,0,42.0
2024-09-11,4,23,37,0.9,0,33.3
2024-09-11,4,24,17,6.5,0,110.5
2024-09-11,4,25,24,3.8,0,91.2
2024-09-11,5,1,72,0.99,0,71.28
2024-09-11,5,2,45,1.49,0,67.05
2024-09-11,5,3,29,3.2,0,92.8
2024-09-11,5,4,51,1.1,0,56.1
2024-09-11,5,5,37,2.1,0,77.7
2024-09-11,5,6,43,0.8,0,34.4
2024-09-11,5,7,49,1.8,0,88.2
2024-09-11,5,8,39,1.2,0,46.8
2024-09-11,5,9,76,1.5,0,114.0
2024-09-11,5,10,50,1.9,0,95.0
2024-09-11,5,11,37,0.9,0,33.3
2024-09-11,5,12,41,2.3,0,94.3
2024-09-11,5,13,67,3.5,0,234.5
2024-09-11,5,14,48,4.2,0,201.6
2024-09-11,5,15,32,4.8,0,153.6
2024-09-11,5,16,128,0.5,0,64.0
2024-09-11,5,17,106,1.6,0,169.6
2024-09-11,5,18,78,1.8,0,140.4
2024-09-11,5,19,50,4.5,0,225.0
2024-09-11,5,20,78,1.3,0,101.4
2024-09-11,5,21,21,4.9,0,102.9
2024-09-11,5,22,28,1.2,0,33.6
2024-09-11,5,23,46,0.9,0,41.4
2024-09-11,5,24,15,6.5,0,97.5
2024-09-11,5,25,35,3.8,0,133.0
2024-09-12,1,1,73,0.99,0,72.27
2024-09-12,1,2,57,1.49,0,84.93
2024-09-12,1,3,33,3.2,0,105.6
2024-09-12,1,4,62,1.1,0,68.2
2024-09-12,1,5,39,2.1,0,81.9
2024-09-12,1,6,50,0.8,0,40.0
2024-09-12,1,7,53,1.8,0,95.4
2024-09-12,1,8,49,1.2,0,58.8
2024-09-12,1,9,56,1.5,0,84.0
2024-09-12,1,10,54,1.9,0,102.6
2024-09-12,1,11,36,0.9,0,32.4
2024-09-12,1,12,30,2.3,0,69.0
2024-09-12,1,13,56,3.5,0,196.0
2024-09-12,1,14,57,4.2,0,239.4
2024-09-12,1,15,24,4.8,0,115.2
2024-09-12,1,16,105,0.5,0,52.5
2024-09-12,1,17,77,1.6,0,123.2
2024-09-12,1,18,67,1.8,0,120.6
2024-09-12,1,19,37,4.5,0,166.5
2024-09-12,1,20,64,1.3,0,83.2
2024-09-12,1,21,21,4.9,0,102.9
2024-09-12,1,22,29,1.2,0,34.8
2024-09-12,1,23,37,0.9,0,33.3
2024-09-12,1,24,21,6.5,0,136.5
2024-09-12,1,25,31,3.8,0,117.8
2024-09-12,2,1,62,0.99,0,61.38
2024-09-12,2,2,67,1.49,0,99.83
2024-09-12,2,3,41,3.2,0,131.2
2024-09-12,2,4,65,1.1,0,71.5
2024-09-12,2,5,39,2.1,0,81.9
2024-09-12,2,6,44,0.8,0,35.2
2024-09-12,2,7,50,1.8,0,90.0
2024-09-12,2,8,49,1.2,0,58.8
2024-09-12,2,9,57,1.5,0,85.5
2024-09-12,2,10,42,1.9,0,79.8
2024-09-12,2,11,48,0.9,0,43.2
2024-09-12,2,12,31,2.3,0,71.3
2024-09-12,2,13,52,3.5,0,182.0
2024-09-12,2,14,39,4.2,0,163.8
2024-09-12,2,15,31,4.8,0,148.8
2024-09-12,2,16,98,0.5,0,49.0
2024-09-12,2,17,59,1.6,0,94.4
2024-09-12,2,18,49,1.8,0,88.2
2024-09-12,2,19,46,4.5,0,207.0
2024-09-12,2,20,63,1.3,0,81.9
2024-09-12,2,21,20,4.9,0,98.0
2024-09-12,2,22,35,1.2,0,42.0
2024-09-12,2,23,40,0.9,0,36.0
2024-09-12,2,24,20,6.5,0,130.0
2024-09-12,2,25,28,3.8,0,106.4
2024-09-12,3,1,63,0.99,0,62.37
2024-09-12,3,2,56,1.49,0,83.44
2024-09-12,3,3,34,3.2,0,108.8
2024-09-12,3,4,66,1.1,0,72.6
2024-09-12,3,5,48,2.1,0,100.8
2024-09-12,3,6,48,0.8,0,38.4
2024-09-12,3,7,44,1.8,0,79.2
2024-09-12,3,8,59,1.2,0,70.8
2024-09-12,3,9,55,1.5,0,82.5
2024-09-12,3,10,50,1.9,0,95.0
2024-09-12,3,11,42,0.9,0,37.8
2024-09-12,3,12,27,2.3,0,62.1
2024-09-12,3,13,50,3.5,0,175.0
2024-09-12,3,14,39,4.2,0,163.8
2024-09-12,3,15,34,4.8,0,163.2
2024-09-12,3,16,97,0.5,0,48.5
2024-09-12,3,17,77,1.6,0,123.2
2024-09-12,3,18,48,1.8,0,86.4
2024-09-12,3,19,35,4.5,0,157.5
2024-09-12,3,20,47,1.3,0,61.1
2024-09-12,3,21,23,4.9,0,112.7
2024-09-12,3,22,38,1.2,0,45.6
2024-09-12,3,23,37,0.9,0,33.3
2024-09-12,3,24,13,6.5,0,84.5
2024-09-12,3,25,30,3.8,0,114.0
2024-09-12,4,1,83,0.99,0,82.17
2024-09-12,4,2,51,1.49,0,75.99
2024-09-12,4,3,32,3.2,0,102.4
2024-09-12,4,4,77,1.1,0,84.7
2024-09-12,4,5,25,2.1,0,52.5
2024-09-12,4,6,61,0.8,0,48.8
2024-09-12,4,7,54,1.8,0,97.2
2024-09-12,4,8,46,1.2,0,55.2
2024-09-12,4,9,79,1.5,0,118.5
2024-09-12,4,10,56,1.9,0,106.4
2024-09-12,4,11,38,0.9,0,34.2
2024-09-12,4,12,38,2.3,0,87.4
2024-09-12,4,13,53,3.5,0,185.5
2024-09-12,4,14,39,4.2,0,163.8
2024-09-12,4,15,22,4.8,0,105.6
2024-09-12,4,16,119,0.5,0,59.5
2024-09-12,4,17,59,1.6,0,94.4
2024-09-12,4,18,68,1.8,0,122.4
2024-09-12,4,19,31,4.5,0,139.5
2024-09-12,4,20,60,1.3,0,78.0
2024-09-12,4,21,24,4.9,0,117.6
2024-09-12,4,22,37,1.2,0,44.4
2024-09-12,4,23,41,0.9,0,36.9
2024-09-12,4,24,21,6.5,0,136.5
2024-09-12,4,25,24,3.8,0,91.2
2024-09-12,5,1,68,0.99,0,67.32
2024-09-12,5,2,57,1.49,0,84.93
2024-09-12,5,3,32,3.2,0,102.4
2024-09-12,5,4,54,1.1,0,59.4
2024-09-12,5,5,45,2.1,0,94.5
2024-09-12,5,6,60,0.8,0,48.0
2024-09-12,5,7,64,1.8,0,115.2
2024-09-12,5,8,56,1.2,0,67.2
2024-09-12,5,9,70,1.5,0,105.0
2024-09-12,5,10,40,1.9,0,76.0
2024-09-12,5,11,39,0.9,0,35.1
2024-09-12,5,12,27,2.3,0,62.1
2024-09-12,5,13,53,3.5,0,185.5
2024-09-12,5,14,51,4.2,0,214.2
2024-09-12,5,15,23,4.8,0,110.4
2024-09-12,5,16,145,0.5,0,72.5
2024-09-12,5,17,104,1.6,0,166.4
2024-09-12,5,18,69,1.8,0,124.2
2024-09-12,5,19,55,4.5,0,247.5
2024-09-12,5,20,91,1.3,0,118.3
2024-09-12,5,21,26,4.9,0,127.4
2024-09-12,5,22,35,1.2,0,42.0
2024-09-12,5,23,40,0.9,0,36.0
2024-09-12,5,24,20,6.5,0,130.0
2024-09-12,5,25,28,3.8,0,106.4
2024-09-13,1,1,78,0.99,0,77.22
2024-09-13,1,2,51,1.49,0,75.99
2024-09-13,1,3,34,3.2,0,108.8
2024-09-13,1,4,76,1.1,0,83.6
2024-09-13,1,5,53,2.1,0,111.3
2024-09-13,1,6,52,0.8,0,41.6
2024-09-13,1,7,57,1.8,0,102.6
2024-09-13,1,8,45,1.2,0,54.0
2024-09-13,1,9,82,1.5,0,123.0
2024-09-13,1,10,44,1.9,0,83.6
2024-09-13,1,11,50,0.9,0,45.0
2024-09-13,1,12,32,2.3,0,73.6
2024-09-13,1,13,72,3.5,0,252.0
2024-09-13,1,14,47,4.2,0,197.4
2024-09-13,1,15,33,4.8,0,158.4
2024-09-13,1,16,138,0.5,0,69.0
2024-09-13,1,17,75,1.6,0,120.0
2024-09-13,1,18,54,1.8,0,97.2
2024-09-13,1,19,39,4.5,0,175.5
2024-09-13,1,20,76,1.3,0,98.8
2024-09-13,1,21,26,4.9,0,127.4
2024-09-13,1,22,42,1.2,0,50.4
2024-09-13,1,23,46,0.9,0,41.4
2024-09-13,1,24,26,6.5,0,169.0
2024-09-13,1,25,32,3.8,0,121.6
2024-09-13,2,1,101,0.99,0,99.99
2024-09-13,2,2,63,1.49,0,93.87
2024-09-13,2,3,46,3.2,0,147.2
2024-09-13,2,4,69,1.1,0,75.9
2024-09-13,2,5,47,2.1,0,98.7
2024-09-13,2,6,53,0.8,0,42.4
2024-09-13,2,7,56,1.8,0,100.8
2024-09-13,2,8,55,1.2,0,66.0
2024-09-13,2,9,72,1.5,0,108.0
2024-09-13,2,10,45,1.9,0,85.5
2024-09-13,2,11,60,0.9,0,54.0
2024-09-13,2,12,42,2.3,0,96.6
2024-09-13,2,13,72,3.5,0,252.0
2024-09-13,2,14,49,4.2,0,205.8
2024-09-13,2,15,34,4.8,0,163.2
2024-09-13,2,16,112,0.5,0,56.0
2024-09-13,2,17,80,1.6,0,128.0
2024-09-13,2,18,71,1.8,0,127.8
2024-09-13,2,19,59,4.5,0,265.5
2024-09-13,2,20,67,1.3,0,87.1
2024-09-13,2,21,32,4.9,0,156.8
2024-09-13,2,22,51,1.2,0,61.2
2024-09-13,2,23,50,0.9,0,45.0
2024-09-13,2,24,20,6.5,0,130.0
2024-09-13,2,25,23,3.8,0,87.4
2024-09-13,3,1,87,0.99,0,86.13
2024-09-13,3,2,67,1.49,0,99.83
2024-09-13,3,3,37,3.2,0,118.4
2024-09-13,3,4,80,1.1,0,88.0
2024-09-13,3,5,49,2.1,0,102.9
2024-09-13,3,6,49,0.8,0,39.2
2024-09-13,3,7,73,1.8,0,131.4
2024-09-13,3,8,62,1.2,0,74.4
2024-09-13,3,9,77,1.5,0,115.5
2024-09-13,3,10,63,1.9,0,119.7
2024-09-13,3,11,43,0.9,0,38.7
2024-09-13,3,12,40,2.3,0,92.0
2024-09-13,3,13,72,3.5,0,252.0
2024-09-13,3,14,54,4.2,0,226.8
2024-09-13,3,15,28,4.8,0,134.4
2024-09-13,3,16,98,0.5,0,49.0
2024-09-13,3,17,81,1.6,0,129.6
2024-09-13,3,18,62,1.8,0,111.6
2024-09-13,3,19,56,4.5,0,252.0
2024-09-13,3,20,68,1.3,0,88.4
2024-09-13,3,21,30,4.9,0,147.0
2024-09-13,3,22,40,1.2,0,48.0
2024-09-13,3,23,49,0.9,0,44.1
2024-09-13,3,24,22,6.5,0,143.0
2024-09-13,3,25,34,3.8,0,129.2
2024-09-13,4,1,77,0.99,0,76.23
2024-09-13,4,2,53,1.49,0,78.97
2024-09-13,4,3,32,3.2,0,102.4
2024-09-13,4,4,87,1.1,0,95.7
2024-09-13,4,5,51,2.1,0,107.1
2024-09-13,4,6,44,0.8,0,35.2
2024-09-13,4,7,56,1.8,0,100.8
2024-09-13,4,8,44,1.2,0,52.8
2024-09-13,4,9,63,1.5,0,94.5
2024-09-13,4,10,60,1.9,0,114.0
2024-09-13,4,11,40,0.9,0,36.0
2024-09-13,4,12,28,2.3,0,64.4
2024-09-13,4,13,57,3.5,0,199.5
2024-09-13,4,14,40,4.2,0,168.0
2024-09-13,4,15,28,4.8,0,134.4
2024-09-13,4,16,119,0.5,0,59.5
2024-09-13,4,17,67,1.6,0,107.2
2024-09-13,4,18,64,1.8,0,115.2
2024-09-13,4,19,49,4.5,0,220.5
2024-09-13,4,20,75,1.3,0,97.5
2024-09-13,4,21,29,4.9,0,142.1
2024-09-13,4,22,30,1.2,0,36.0
2024-09-13,4,23,36,0.9,0,32.4
2024-09-13,4,24,18,6.5,0,117.0
2024-09-13,4,25,37,3.8,0,140.6
2024-09-13,5,1,88,0.99,0,87.12
2024-09-13,5,2,57,1.49,0,84.93
2024-09-13,5,3,31,3.2,0,99.2
2024-09-13,5,4,76,1.1,0,83.6
2024-09-13,5,5,51,2.1,0,107.1
2024-09-13,5,6,69,0.8,0,55.2
2024-09-13,5,7,52,1.8,0,93.6
2024-09-13,5,8,56,1.2,0,67.2
2024-09-13,5,9,70,1.5,0,105.0
2024-09-13,5,10,50,1.9,0,95.0
2024-09-13,5,11,47,0.9,0,42.3
2024-09-13,5,12,38,2.3,0,87.4
2024-09-13,5,13,50,3.5,0,175.0
2024-09-13,5,14,48,4.2,0,201.6
2024-09-13,5,15,30,4.8,0,144.0
2024-09-13,5,16,183,0.5,0,91.5
2024-09-13,5,17,106,1.6,0,169.6
2024-09-13,5,18,81,1.8,0,145.8
2024-09-13,5,19,69,4.5,0,310.5
2024-09-13,5,20,78,1.3,0,101.4
2024-09-13,5,21,32,4.9,0,156.8
2024-09-13,5,22,30,1.2,0,36.0
2024-09-13,5,23,46,0.9,0,41.4
2024-09-13,5,24,20,6.5,0,130.0
2024-09-13,5,25,32,3.8,0,121.6
2024-09-14,1,1,101,0.99,0,99.99
2024-09-14,1,2,74,1.49,0,110.26
2024-09-14,1,3,38,3.2,0,121.6
2024-09-14,1,4,90,1.1,0,99.0
2024-09-14,1,5,48,2.1,0,100.8
2024-09-14,1,6,58,0.8,0,46.4
2024-09-14,1,7,66,1.8,0,118.8
2024-09-14,1,8,55,1.2,0,66.0
2024-09-14,1,9,83,1.5,0,124.5
2024-09-14,1,10,68,1.9,0,129.2
2024-09-14,1,11,62,0.9,0,55.8
2024-09-14,1,12,46,2.3,0,105.8
2024-09-14,1,13,63,3.5,0,220.5
2024-09-14,1,14,56,4.2,0,235.2
2024-09-14,1,15,39,4.8,0,187.2
2024-09-14,1,16,150,0.5,0,75.0
2024-09-14,1,17,85,1.6,0,136.0
2024-09-14,1,18,81,1.8,0,145.8
2024-09-14,1,19,54,4.5,0,243.0
2024-09-14,1,20,70,1.3,0,91.0
2024-09-14,1,21,34,4.9,0,166.6
2024-09-14,1,22,44,1.2,0,52.8
2024-09-14,1,23,48,0.9,0,43.2
2024-09-14,1,24,20,6.5,0,130.0
2024-09-14,1,25,50,3.8,0,190.0
2024-09-14,2,1,99,0.99,0,98.01
2024-09-14,2,2,76,1.49,0,113.24
2024-09-14,2,3,50,3.2,0,160.0
2024-09-14,2,4,90,1.1,0,99.0
2024-09-14,2,5,73,2.1,0,153.3
2024-09-14,2,6,80,0.8,0,64.0
2024-09-14,2,7,62,1.8,0,111.6
2024-09-14,2,8,68,1.2,0,81.6
2024-09-14,2,9,82,1.5,0,123.0
2024-09-14,2,10,60,1.9,0,114.0
2024-09-14,2,11,65,0.9,0,58.5
2024-09-14,2,12,41,2.3,0,94.3
2024-09-14,2,13,67,3.5,0,234.5
2024-09-14,2,14,69,4.2,0,289.8
2024-09-14,2,15,33,4.8,0,158.4
2024-09-14,2,16,133,0.5,0,66.5
2024-09-14,2,17,90,1.6,0,144.0
2024-09-14,2,18,72,1.8,0,129.6
2024-09-14,2,19,58,4.5,0,261.0
2024-09-14,2,20,74,1.3,0,96.2
2024-09-14,2,21,25,4.9,0,122.5
2024-09-14,2,22,48,1.2,0,57.6
2024-09-14,2,23,36,0.9,0,32.4
2024-09-14,2,24,17,6.5,0,110.5
2024-09-14,2,25,37,3.8,0,140.6
2024-09-14,3,1,93,0.99,0,92.07
2024-09-14,3,2,75,1.49,0,111.75
2024-09-14,3,3,47,3.2,0,150.4
2024-09-14,3,4,69,1.1,0,75.9
2024-09-14,3,5,42,2.1,0,88.2
2024-09-14,3,6,63,0.8,0,50.4
2024-09-14,3,7,68,1.8,0,122.4
2024-09-14,3,8,65,1.2,0,78.0
2024-09-14,3,9,88,1.5,0,132.0
2024-09-14,3,10,62,1.9,0,117.8
2024-09-14,3,11,58,0.9,0,52.2
2024-09-14,3,12,39,2.3,0,89.7
2024-09-14,3,13,64,3.5,0,224.0
2024-09-14,3,14,43,4.2,0,180.6
2024-09-14,3,15,37,4.8,0,177.6
2024-09-14,3,16,170,0.5,0,85.0
2024-09-14,3,17,87,1.6,0,139.2
2024-09-14,3,18,93,1.8,0,167.4
2024-09-14,3,19,53,4.5,0,238.5
2024-09-14,3,20,95,1.3,0,123.5
2024-09-14,3,21,35,4.9,0,171.5
2024-09-14,3,22,48,1.2,0,57.6
2024-09-14,3,23,55,0.9,0,49.5
2024-09-14,3,24,20,6.5,0,130.0
2024-09-14,3,25,26,3.8,0,98.8
2024-09-14,4,1,89,0.99,0,88.11
2024-09-14,4,2,65,1.49,0,96.85
2024-09-14,4,3,35,3.2,0,112.0
2024-09-14,4,4,68,1.1,0,74.8
2024-09-14,4,5,60,2.1,0,126.0
2024-09-14,4,6,53,0.8,0,42.4
2024-09-14,4,7,57,1.8,0,102.6
2024-09-14,4,8,59,1.2,0,70.8
2024-09-14,4,9,92,1.5,0,138.0
2024-09-14,4,10,70,1.9,0,133.0
2024-09-14,4,11,50,0.9,0,45.0
2024-09-14,4,12,43,2.3,0,98.9
2024-09-14,4,13,74,3.5,0,259.0
2024-09-14,4,14,66,4.2,0,277.2
2024-09-14,4,15,44,4.8,0,211.2
2024-09-14,4,16,142,0.5,0,71.0
2024-09-14,4,17,102,1.6,0,163.2
2024-09-14,4,18,99,1.8,0,178.2
2024-09-14,4,19,57,4.5,0,256.5
2024-09-14,4,20,79,1.3,0,102.7
2024-09-14,4,21,33,4.9,0,161.7
2024-09-14,4,22,39,1.2,0,46.8
2024-09-14,4,23,38,0.9,0,34.2
2024-09-14,4,24,23,6.5,0,149.5
2024-09-14,4,25,36,3.8,0,136.8
2024-09-14,5,1,88,0.99,0,87.12
2024-09-14,5,2,70,1.49,0,104.3
2024-09-14,5,3,38,3.2,0,121.6
2024-09-14,5,4,99,1.1,0,108.9
2024-09-14,5,5,60,2.1,0,126.0
2024-09-14,5,6,82,0.8,0,65.6
2024-09-14,5,7,53,1.8,0,95.4
2024-09-14,5,8,66,1.2,0,79.2
2024-09-14,5,9,91,1.5,0,136.5
2024-09-14,5,10,62,1.9,0,117.8
2024-09-14,5,11,57,0.9,0,51.3
2024-09-14,5,12,36,2.3,0,82.8
2024-09-14,5,13,79,3.5,0,276.5
2024-09-14,5,14,56,4.2,0,235.2
2024-09-14,5,15,44,4.8,0,211.2
2024-09-14,5,16,197,0.5,0,98.5
2024-09-14,5,17,170,1.6,0,272.0
2024-09-14,5,18,115,1.8,0,207.0
2024-09-14,5,19,71,4.5,0,319.5
2024-09-14,5,20,88,1.3,0,114.4
2024-09-14,5,21,31,4.9,0,151.9
2024-09-14,5,22,49,1.2,0,58.8
2024-09-14,5,23,49,0.9,0,44.1
2024-09-14,5,24,23,6.5,0,149.5
2024-09-14,5,25,38,3.8,0,144.4
2024-09-15,1,1,82,0.99,0,81.18
2024-09-15,1,2,53,1.49,0,78.97
2024-09-15,1,3,37,3.2,0,118.4
2024-09-15,1,4,72,1.1,0,79.2
2024-09-15,1,5,39,2.1,0,81.9
2024-09-15,1,6,42,0.8,0,33.6
2024-09-15,1,7,58,1.8,0,104.4
2024-09-15,1,8,51,1.2,0,61.2
2024-09-15,1,9,61,1.5,0,91.5
2024-09-15,1,10,48,1.9,0,91.2
2024-09-15,1,11,45,0.81,10,36.45
2024-09-15,1,12,33,2.3,0,75.9
2024-09-15,1,13,59,3.5,0,206.5
2024-09-15,1,14,49,4.2,0,205.8
2024-09-15,1,15,35,4.8,0,168.0
2024-09-15,1,16,104,0.5,0,52.0
2024-09-15,1,17,88,1.6,0,140.8
2024-09-15,1,18,71,1.8,0,127.8
2024-09-15,1,19,55,4.5,0,247.5
2024-09-15,1,20,81,1.3,0,105.3
2024-09-15,1,21,20,4.9,0,98.0
2024-09-15,1,22,34,1.2,0,40.8
2024-09-15,1,23,35,0.9,0,31.5
2024-09-15,1,24,28,6.5,0,182.0
2024-09-15,1,25,31,3.8,0,117.8
2024-09-15,2,1,84,0.99,0,83.16
2024-09-15,2,2,75,1.49,0,111.75
2024-09-15,2,3,37,3.2,0,118.4
2024-09-15,2,4,75,1.1,0,82.5
2024-09-15,2,5,39,2.1,0,81.9
2024-09-15,2,6,44,0.8,0,35.2
2024-09-15,2,7,60,1.8,0,108.0
2024-09-15,2,8,48,1.2,0,57.6
2024-09-15,2,9,80,1.5,0,120.0
2024-09-15,2,10,62,1.9,0,117.8
2024-09-15,2,11,37,0.81,10,29.97
2024-09-15,2,12,36,2.3,0,82.8
2024-09-15,2,13,65,3.5,0,227.5
2024-09-15,2,14,45,4.2,0,189.0
2024-09-15,2,15,27,4.8,0,129.6
2024-09-15,2,16,123,0.5,0,61.5
2024-09-15,2,17,84,1.6,0,134.4
2024-09-15,2,18,67,1.8,0,120.6
2024-09-15,2,19,43,4.5,0,193.5
2024-09-15,2,20,60,1.3,0,78.0
2024-09-15,2,21,22,4.9,0,107.8
2024-09-15,2,22,39,1.2,0,46.8
2024-09-15,2,23,40,0.9,0,36.0
2024-09-15,2,24,25,6.5,0,162.5
2024-09-15,2,25,30,3.8,0,114.0
2024-09-15,3,1,87,0.99,0,86.13
2024-09-15,3,2,59,1.49,0,87.91
2024-09-15,3,3,23,3.2,0,73.6
2024-09-15,3,4,80,1.1,0,88.0
2024-09-15,3,5,37,2.1,0,77.7
2024-09-15,3,6,61,0.8,0,48.8
2024-09-15,3,7,60,1.8,0,108.0
2024-09-15,3,8,42,1.2,0,50.4
2024-09-15,3,9,71,1.5,0,106.5
2024-09-15,3,10,52,1.9,0,98.8
2024-09-15,3,11,57,0.81,10,46.17
2024-09-15,3,12,36,2.3,0,82.8
2024-09-15,3,13,60,3.5,0,210.0
2024-09-15,3,14,51,4.2,0,214.2
2024-09-15,3,15,36,4.8,0,172.8
2024-09-15,3,16,136,0.5,0,68.0
2024-09-15,3,17,95,1.6,0,152.0
2024-09-15,3,18,69,1.8,0,124.2
2024-09-15,3,19,52,4.5,0,234.0
2024-09-15,3,20,75,1.3,0,97.5
2024-09-15,3,21,28,4.9,0,137.2
2024-09-15,3,22,38,1.2,0,45.6
2024-09-15,3,23,32,0.9,0,28.8
2024-09-15,3,24,24,6.5,0,156.0
2024-09-15,3,25,27,3.8,0,102.6
2024-09-15,4,1,61,0.99,0,60.39
2024-09-15,4,2,55,1.49,0,81.95
2024-09-15,4,3,33,3.2,0,105.6
2024-09-15,4,4,80,1.1,0,88.0
2024-09-15,4,5,50,2.1,0,105.0
2024-09-15,4,6,55,0.8,0,44.0
2024-09-15,4,7,67,1.8,0,120.6
2024-09-15,4,8,57,1.2,0,68.4
2024-09-15,4,9,81,1.5,0,121.5
2024-09-15,4,10,51,1.9,0,96.9
2024-09-15,4,11,67,0.81,10,54.27
2024-09-15,4,12,44,2.3,0,101.2
2024-09-15,4,13,61,3.5,0,213.5
2024-09-15,4,14,39,4.2,0,163.8
2024-09-15,4,15,32,4.8,0,153.6
2024-09-15,4,16,117,0.5,0,58.5
2024-09-15,4,17,82,1.6,0,131.2
2024-09-15,4,18,59,1.8,0,106.2
2024-09-15,4,19,34,4.5,0,153.0
2024-09-15,4,20,54,1.3,0,70.2
2024-09-15,4,21,22,4.9,0,107.8
2024-09-15,4,22,41,1.2,0,49.2
2024-09-15,4,23,35,0.9,0,31.5
2024-09-15,4,24,13,6.5,0,84.5
2024-09-15,4,25,31,3.8,0,117.8
2024-09-15,5,1,82,0.99,0,81.18
2024-09-15,5,2,67,1.49,0,99.83
2024-09-15,5,3,44,3.2,0,140.8
2024-09-15,5,4,55,1.1,0,60.5
2024-09-15,5,5,43,2.1,0,90.3
2024-09-15,5,6,58,0.8,0,46.4
2024-09-15,5,7,53,1.8,0,95.4
2024-09-15,5,8,48,1.2,0,57.6
2024-09-15,5,9,89,1.5,0,133.5
2024-09-15,5,10,59,1.9,0,112.1
2024-09-15,5,11,58,0.81,10,46.98
2024-09-15,5,12,44,2.3,0,101.2
2024-09-15,5,13,57,3.5,0,199.5
2024-09-15,5,14,53,4.2,0,222.6
2024-09-15,5,15,26,4.8,0,124.8
2024-09-15,5,16,178,0.5,0,89.0
2024-09-15,5,17,108,1.6,0,172.8
2024-09-15,5,18,88,1.8,0,158.4
2024-09-15,5,19,64,4.5,0,288.0
2024-09-15,5,20,90,1.3,0,117.0
2024-09-15,5,21,22,4.9,0,107.8
2024-09-15,5,22,38,1.2,0,45.6
2024-09-15,5,23,40,0.9,0,36.0
2024-09-15,5,24,19,6.5,0,123.5
2024-09-15,5,25,28,3.8,0,106.4
2024-09-16,1,1,51,0.99,0,50.49
2024-09-16,1,2,46,1.49,0,68.54
2024-09-16,1,3,32,3.2,0,102.4
2024-09-16,1,4,50,1.1,0,55.0
2024-09-16,1,5,26,2.1,0,54.6
2024-09-16,1,6,40,0.8,0,32.0
2024-09-16,1,7,38,1.8,0,68.4
2024-09-16,1,8,48,1.2,0,57.6
2024-09-16,1,9,56,1.5,0,84.0
2024-09-16,1,10,49,1.9,0,93.1
2024-09-16,1,11,41,0.81,10,33.21
2024-09-16,1,12,28,2.3,0,64.4
2024-09-16,1,13,50,3.5,0,175.0
2024-09-16,1,14,34,4.2,0,142.8
2024-09-16,1,15,24,4.8,0,115.2
2024-09-16,1,16,98,0.5,0,49.0
2024-09-16,1,17,69,1.6,0,110.4
2024-09-16,1,18,51,1.8,0,91.8
2024-09-16,1,19,34,4.5,0,153.0
2024-09-16,1,20,44,1.3,0,57.2
2024-09-16,1,21,24,4.9,0,117.6
2024-09-16,1,22,28,1.2,0,33.6
2024-09-16,1,23,36,0.9,0,32.4
2024-09-16,1,24,17,6.5,0,110.5
2024-09-16,1,25,31,3.8,0,117.8
2024-09-16,2,1,72,0.99,0,71.28
2024-09-16,2,2,63,1.49,0,93.87
2024-09-16,2,3,30,3.2,0,96.0
2024-09-16,2,4,76,1.1,0,83.6
2024-09-16,2,5,29,2.1,0,60.9
2024-09-16,2,6,49,0.8,0,39.2
2024-09-16,2,7,56,1.8,0,100.8
2024-09-16,2,8,52,1.2,0,62.4
2024-09-16,2,9,69,1.5,0,103.5
2024-09-16,2,10,43,1.9,0,81.7
2024-09-16,2,11,44,0.81,10,35.64
2024-09-16,2,12,22,2.3,0,50.6
2024-09-16,2,13,61,3.5,0,213.5
2024-09-16,2,14,28,4.2,0,117.6
2024-09-16,2,15,24,4.8,0,115.2
2024-09-16,2,16,108,0.5,0,54.0
2024-09-16,2,17,78,1.6,0,124.8
2024-09-16,2,18,55,1.8,0,99.0
2024-09-16,2,19,32,4.5,0,144.0
2024-09-16,2,20,58,1.3,0,75.4
2024-09-16,2,21,19,4.9,0,93.1
2024-09-16,2,22,24,1.2,0,28.8
2024-09-16,2,23,36,0.9,0,32.4
2024-09-16,2,24,14,6.5,0,91.0
2024-09-16,2,25,21,3.8,0,79.8
2024-09-16,3,1,55,0.99,0,54.45
2024-09-16,3,2,51,1.49,0,75.99
2024-09-16,3,3,24,3.2,0,76.8
2024-09-16,3,4,74,1.1,0,81.4
2024-09-16,3,5,35,2.1,0,73.5
2024-09-16,3,6,42,0.8,0,33.6
2024-09-16,3,7,33,1.8,0,59.4
2024-09-16,3,8,43,1.2,0,51.6
2024-09-16,3,9,68,1.5,0,102.0
2024-09-16,3,10,48,1.9,0,91.2
2024-09-16,3,11,40,0.81,10,32.4
2024-09-16,3,12,28,2.3,0,64.4
2024-09-16,3,13,49,3.5,0,171.5
2024-09-16,3,14,40,4.2,0,168.0
2024-09-16,3,15,21,4.8,0,100.8
2024-09-16,3,16,105,0.5,0,52.5
2024-09-16,3,17,68,1.6,0,108.8
