user_id,course_id,rating,progress_pct,sessions,session_duration,completed
U0123,C007,3.8,100.0,11,20.6,1
U0123,C021,4.5,100.0,4,78.9,1
U0124,C027,5.0,100.0,1,11.1,1
U0124,C014,4.5,100.0,4,27.3,1
U0124,C023,4.2,100.0,8,83.8,1
U0124,C008,5.0,100.0,9,85.9,1
U0124,C002,4.5,100.0,3,41.8,1
U0124,C001,4.7,100.0,8,32.9,1
U0124,C022,3.5,100.0,9,67.0,1
U0125,C015,5.0,100.0,7,50.9,1
U0125,C007,4.3,100.0,11,26.3,1
U0125,C020,3.2,74.6,3,52.9,0
U0125,C010,3.4,41.3,3,60.7,0
U0125,C019,4.1,100.0,9,76.8,1
U0125,C003,4.5,100.0,2,64.5,1
U0125,C025,4.4,100.0,2,15.3,1
U0125,C002,5.0,100.0,11,65.9,1
U0125,C013,5.0,100.0,8,68.4,1
U0126,C012,5.0,100.0,11,58.7,1
U0126,C036,3.8,100.0,9,34.7,1
U0126,C002,5.0,100.0,1,69.3,1
U0126,C015,4.2,100.0,5,69.3,1
U0126,C037,4.9,100.0,7,19.6,1
U0126,C028,3.9,100.0,1,66.6,1
U0126,C048,5.0,100.0,10,66.1,1
U0127,C038,4.8,100.0,4,15.1,1
U0127,C043,5.0,100.0,1,67.0,1
U0127,C041,4.6,100.0,4,56.1,1
U0127,C040,3.4,16.2,3,46.4,0
U0127,C045,3.7,100.0,9,38.8,1
U0127,C037,4.8,100.0,1,50.0,1
U0127,C001,4.1,100.0,5,55.4,1
U0127,C046,4.5,100.0,8,39.4,1
U0127,C042,4.4,100.0,9,30.4,1
U0127,C017,4.7,100.0,7,18.2,1
U0128,C002,4.5,100.0,2,35.7,1
U0128,C039,4.5,100.0,10,43.3,1
U0128,C021,5.0,100.0,7,67.6,1
U0128,C001,5.0,100.0,9,31.7,1
U0128,C009,5.0,100.0,3,16.2,1
U0128,C028,5.0,100.0,4,39.8,1
U0128,C006,4.4,100.0,8,50.2,1
U0128,C007,4.4,100.0,5,82.2,1
U0128,C038,5.0,100.0,1,24.3,1
U0128,C023,4.0,100.0,2,74.3,1
U0128,C017,4.8,100.0,11,88.5,1
U0128,C027,5.0,100.0,9,86.3,1
U0128,C024,5.0,100.0,10,15.5,1
U0129,C028,3.8,100.0,11,10.6,1
U0129,C025,4.3,100.0,11,26.1,1
U0129,C013,4.3,100.0,8,55.1,1
U0129,C006,3.2,34.3,1,59.8,0
U0129,C010,3.9,100.0,9,47.1,1
U0130,C018,4.6,100.0,7,77.9,1
U0130,C016,4.8,100.0,7,68.2,1
U0130,C012,4.5,100.0,8,18.3,1
U0130,C020,5.0,100.0,11,52.4,1
U0130,C024,5.0,100.0,4,29.1,1
U0130,C011,4.9,100.0,11,49.4,1
U0130,C001,4.8,100.0,8,14.8,1
U0130,C007,4.5,100.0,1,89.8,1
U0130,C036,4.4,100.0,1,66.9,1
U0130,C039,4.1,100.0,9,17.4,1
U0130,C017,4.9,100.0,9,83.7,1
U0130,C014,5.0,100.0,10,81.8,1
U0130,C019,5.0,100.0,5,51.6,1
U0130,C006,4.4,100.0,10,66.1,1
U0130,C027,4.2,100.0,9,39.8,1
U0131,C037,4.9,100.0,6,16.0,1
U0131,C022,3.8,100.0,10,55.4,1
U0131,C003,4.4,100.0,2,44.8,1
U0131,C019,5.0,100.0,5,87.1,1
U0131,C015,4.6,100.0,1,28.9,1
U0132,C005,5.0,100.0,1,20.9,1
U0132,C006,4.0,100.0,10,71.6,1
U0132,C015,4.6,100.0,11,18.7,1
U0132,C026,4.6,100.0,8,18.5,1
U0132,C014,3.8,100.0,1,46.0,1
U0132,C016,4.0,100.0,2,35.1,1
U0132,C046,4.2,100.0,4,19.7,1
U0132,C045,3.7,100.0,10,38.7,1
U0132,C022,3.5,100.0,7,71.6,1
U0132,C004,4.7,100.0,2,46.2,1
U0133,C008,5.0,100.0,6,74.6,1
U0133,C013,5.0,100.0,11,34.3,1
U0133,C002,5.0,100.0,9,66.4,1
U0133,C022,4.3,100.0,6,58.3,1
U0133,C003,5.0,100.0,11,27.2,1
U0134,C014,5.0,100.0,5,47.0,1
U0134,C003,5.0,100.0,11,74.3,1
U0134,C002,5.0,100.0,11,21.2,1
U0134,C004,3.0,11.0,1,76.4,0
U0134,C006,4.2,100.0,4,88.6,1
U0134,C007,4.3,100.0,3,20.5,1
U0134,C017,4.1,100.0,2,75.9,1
U0134,C009,5.0,100.0,2,39.8,1
U0134,C049,3.5,100.0,11,60.4,1
U0134,C013,4.4,100.0,5,61.6,1
U0134,C005,5.0,100.0,1,56.6,1
U0134,C011,5.0,100.0,7,30.7,1
U0134,C001,4.0,100.0,11,75.0,1
U0134,C016,4.8,100.0,10,11.7,1
U0134,C010,4.5,100.0,7,15.2,1
U0135,C028,5.0,100.0,3,64.7,1
U0135,C023,4.3,100.0,5,23.8,1
U0135,C002,5.0,100.0,1,27.2,1
U0135,C026,4.5,100.0,9,25.0,1
U0135,C009,3.8,100.0,10,32.4,1
U0135,C021,5.0,100.0,2,80.7,1
U0135,C007,3.6,100.0,3,12.8,1
U0135,C027,5.0,100.0,4,59.5,1
U0135,C001,4.1,100.0,5,29.7,1
U0136,C013,5.0,100.0,7,73.6,1
U0136,C016,5.0,100.0,1,89.2,1
U0136,C007,4.4,100.0,1,72.6,1
U0136,C043,5.0,100.0,10,38.7,1
U0136,C044,4.4,100.0,11,53.6,1
U0136,C002,4.1,100.0,3,48.8,1
U0136,C015,3.0,83.0,1,50.2,0
U0136,C011,5.0,100.0,8,41.1,1
U0136,C012,5.0,100.0,8,24.4,1
U0136,C024,5.0,100.0,7,35.5,1
U0136,C019,5.0,100.0,8,27.5,1
U0136,C017,5.0,100.0,1,81.7,1
U0137,C035,2.9,71.1,10,85.8,0
U0137,C013,5.0,100.0,3,56.1,1
U0137,C009,5.0,100.0,10,88.6,1
U0137,C016,5.0,100.0,3,41.1,1
U0137,C006,4.1,100.0,9,84.8,1
U0137,C018,4.5,100.0,5,89.3,1
U0137,C004,3.9,100.0,11,23.9,1
U0137,C011,3.9,100.0,5,28.9,1
U0137,C037,4.3,100.0,10,35.4,1
U0137,C019,4.9,100.0,1,69.0,1
U0137,C012,5.0,100.0,10,38.7,1
U0137,C033,3.1,57.3,4,66.3,0
U0137,C001,5.0,100.0,3,38.1,1
U0138,C038,5.0,100.0,10,24.0,1
U0138,C048,3.6,100.0,7,13.0,1
U0138,C039,3.7,100.0,8,14.5,1
U0138,C050,3.9,100.0,4,58.1,1
U0138,C043,5.0,100.0,4,11.6,1
U0138,C040,5.0,100.0,11,48.2,1
U0139,C006,4.9,100.0,6,14.8,1
U0139,C018,5.0,100.0,8,21.8,1
U0139,C004,4.5,100.0,2,66.4,1
U0139,C003,4.2,100.0,2,21.3,1
U0139,C020,5.0,100.0,6,18.9,1
U0139,C011,5.0,100.0,5,52.1,1
U0139,C014,3.8,100.0,4,39.2,1
U0140,C010,4.4,100.0,7,65.5,1
U0140,C046,4.9,100.0,9,84.3,1
U0140,C027,3.6,100.0,6,73.0,1
U0140,C018,5.0,100.0,4,27.9,1
U0140,C037,5.0,100.0,8,57.1,1
U0140,C005,5.0,100.0,1,24.0,1
U0140,C011,5.0,100.0,9,34.5,1
U0140,C045,4.2,100.0,8,65.1,1
U0140,C042,4.5,100.0,9,20.2,1
U0140,C019,4.6,100.0,5,68.3,1
U0140,C032,4.8,100.0,8,85.9,1
U0140,C041,5.0,100.0,10,85.9,1
U0140,C049,4.2,100.0,5,41.3,1
U0140,C017,4.7,100.0,3,89.5,1
U0141,C018,4.2,100.0,4,45.7,1
U0141,C001,4.8,100.0,6,31.2,1
U0141,C038,4.7,100.0,9,30.0,1
U0141,C048,4.1,100.0,6,15.4,1
U0141,C014,4.1,100.0,7,30.5,1
U0141,C039,4.6,100.0,2,18.6,1
U0141,C002,4.3,100.0,6,10.1,1
U0141,C043,4.7,100.0,6,40.9,1
U0141,C003,4.4,100.0,7,68.6,1
U0141,C046,5.0,100.0,6,87.5,1
U0141,C034,4.5,100.0,11,80.8,1
U0141,C044,5.0,100.0,8,49.4,1
U0141,C012,4.3,100.0,10,40.3,1
U0141,C022,3.5,100.0,4,53.7,1
U0141,C041,4.0,100.0,1,18.1,1
U0142,C008,5.0,100.0,8,35.5,1
U0142,C024,4.9,100.0,9,86.1,1
U0142,C003,4.8,100.0,6,15.9,1
U0142,C002,4.5,100.0,7,23.6,1
U0142,C009,5.0,100.0,1,40.0,1
U0142,C005,5.0,100.0,3,68.6,1
U0143,C002,5.0,100.0,5,14.3,1
U0143,C006,5.0,100.0,1,36.5,1
U0143,C008,5.0,100.0,4,88.0,1
U0143,C020,4.5,100.0,6,42.7,1
U0143,C021,4.0,100.0,1,54.3,1
U0143,C007,4.6,100.0,11,84.0,1
U0143,C019,4.0,100.0,5,53.2,1
U0143,C003,5.0,100.0,7,62.8,1
U0143,C018,5.0,100.0,2,33.8,1
U0143,C015,3.4,17.7,10,41.4,0
U0143,C011,5.0,100.0,3,54.0,1
U0144,C016,4.5,100.0,3,61.1,1
U0144,C003,3.7,100.0,8,88.2,1
U0144,C009,4.0,100.0,10,47.9,1
U0144,C014,3.8,100.0,9,19.2,1
U0144,C015,4.7,100.0,10,72.8,1
U0144,C037,3.8,100.0,9,47.7,1
U0144,C013,5.0,100.0,2,81.6,1
U0144,C019,4.0,100.0,9,31.2,1
U0144,C008,5.0,100.0,3,61.3,1
U0144,C004,3.6,100.0,5,41.0,1
U0144,C010,4.2,100.0,9,39.7,1
U0144,C036,4.0,100.0,6,40.5,1
U0144,C011,5.0,100.0,6,24.9,1
U0145,C001,5.0,100.0,1,43.1,1
U0145,C005,5.0,100.0,9,70.5,1
U0145,C008,4.8,100.0,11,28.2,1
U0145,C013,4.4,100.0,7,14.9,1
U0145,C012,4.5,100.0,4,41.0,1
U0145,C025,3.2,51.8,3,87.3,0
U0145,C003,4.5,100.0,4,65.0,1
U0145,C002,5.0,100.0,8,84.9,1
U0145,C010,4.3,100.0,3,55.8,1
U0145,C006,5.0,100.0,6,28.9,1
U0145,C017,5.0,100.0,9,33.9,1
U0146,C007,4.1,100.0,3,55.7,1
U0146,C050,4.0,100.0,8,51.3,1
U0146,C034,4.5,100.0,2,55.7,1
U0146,C036,4.6,100.0,4,88.6,1
U0146,C017,3.9,100.0,4,21.8,1
U0147,C035,4.8,100.0,4,35.6,1
U0147,C032,3.4,68.2,3,74.6,0
U0147,C003,4.6,100.0,9,17.0,1
U0147,C045,4.8,100.0,11,54.5,1
U0147,C030,4.3,100.0,2,54.2,1
U0147,C029,4.1,100.0,7,78.5,1
U0147,C044,5.0,100.0,1,51.6,1
U0147,C034,4.7,100.0,8,83.4,1
U0147,C038,4.2,100.0,2,11.0,1
U0147,C005,4.8,100.0,4,66.0,1
U0148,C018,4.3,100.0,10,55.3,1
U0148,C017,3.9,100.0,2,56.6,1
U0148,C015,4.4,100.0,8,87.2,1
U0148,C037,3.8,100.0,9,18.0,1
U0148,C003,4.3,100.0,3,18.5,1
U0148,C011,5.0,100.0,10,72.4,1
U0149,C035,4.3,100.0,6,13.1,1
U0149,C031,4.2,100.0,6,81.2,1
U0149,C006,5.0,100.0,4,36.5,1
U0149,C007,3.0,29.0,5,69.7,0
U0149,C013,3.5,100.0,1,83.7,1
U0149,C027,4.1,100.0,11,81.8,1
U0149,C008,5.0,100.0,7,11.6,1
U0149,C018,4.5,100.0,10,75.4,1
U0149,C009,3.6,100.0,7,34.2,1
U0149,C003,5.0,100.0,2,32.4,1
U0149,C005,5.0,100.0,3,49.3,1
U0149,C030,4.6,100.0,6,65.7,1
U0150,C022,5.0,100.0,10,69.3,1
U0150,C050,3.9,100.0,3,70.8,1
U0150,C004,4.4,100.0,3,79.4,1
U0150,C003,4.4,100.0,2,75.7,1
U0150,C005,4.5,100.0,11,51.2,1
U0150,C028,4.8,100.0,2,22.7,1
U0150,C014,4.4,100.0,4,34.9,1
U0150,C040,3.9,100.0,4,50.5,1
U0150,C007,5.0,100.0,11,20.9,1
U0150,C002,4.6,100.0,10,78.1,1
U0150,C012,4.6,100.0,1,80.3,1
U0150,C027,4.4,100.0,11,12.3,1
U0151,C012,5.0,100.0,9,50.4,1
U0151,C024,3.9,100.0,7,60.8,1
U0151,C021,5.0,100.0,10,19.9,1
U0151,C004,3.0,12.4,9,39.8,0
U0151,C016,3.5,100.0,3,57.5,1
U0151,C006,4.3,100.0,11,24.2,1
U0151,C013,4.2,100.0,7,79.6,1
U0151,C026,3.9,100.0,10,57.0,1
U0151,C008,4.5,100.0,10,38.0,1
U0152,C003,5.0,100.0,1,40.9,1
U0152,C013,4.2,100.0,4,23.0,1
U0152,C022,4.9,100.0,4,55.8,1
U0152,C025,4.2,100.0,5,87.2,1
U0152,C021,4.9,100.0,6,78.6,1
U0153,C004,5.0,100.0,8,79.2,1
U0153,C019,5.0,100.0,5,87.4,1
U0153,C025,4.9,100.0,4,64.6,1
U0153,C007,4.9,100.0,2,47.9,1
U0153,C001,3.6,100.0,5,20.6,1
U0154,C011,4.7,100.0,10,61.4,1
U0154,C001,4.1,100.0,5,43.9,1
U0154,C024,4.1,100.0,9,40.1,1
U0154,C005,4.3,100.0,11,37.9,1
U0154,C025,4.1,100.0,9,30.2,1
U0154,C034,3.5,100.0,8,47.3,1
U0154,C020,3.4,64.2,1,75.9,0
U0155,C015,4.0,100.0,5,54.9,1
U0155,C022,5.0,100.0,3,57.5,1
U0155,C036,4.4,100.0,2,32.6,1
U0155,C017,4.9,100.0,9,64.8,1
U0155,C049,3.1,48.5,5,36.9,0
U0155,C041,3.7,100.0,3,32.1,1
U0156,C026,3.5,100.0,9,25.1,1
U0156,C040,3.6,100.0,3,51.4,1
U0156,C025,5.0,100.0,5,29.2,1
U0156,C019,4.8,100.0,6,14.5,1
U0156,C049,3.3,78.6,10,74.8,0
U0156,C005,5.0,100.0,8,42.3,1
U0157,C031,5.0,100.0,11,56.6,1
U0157,C034,4.7,100.0,1,89.6,1
U0157,C038,3.6,100.0,11,75.3,1
U0157,C036,4.5,100.0,11,37.5,1
U0157,C008,4.9,100.0,9,67.1,1
U0157,C015,5.0,100.0,6,64.9,1
U0157,C042,4.2,100.0,4,61.1,1
U0157,C029,5.0,100.0,2,48.1,1
U0158,C041,4.3,100.0,1,47.7,1
U0158,C040,4.0,100.0,9,69.3,1
U0158,C038,4.9,100.0,6,68.0,1
U0158,C050,3.2,54.7,8,83.0,0
U0158,C037,4.8,100.0,6,85.8,1
U0159,C014,4.4,100.0,11,78.1,1
U0159,C019,4.4,100.0,5,47.6,1
U0159,C002,5.0,100.0,10,79.3,1
U0159,C012,4.4,100.0,5,56.7,1
U0159,C004,3.0,85.5,3,15.7,0
U0159,C005,5.0,100.0,4,81.2,1
U0159,C007,3.4,50.0,5,79.4,0
U0159,C026,4.0,100.0,10,40.5,1
U0159,C006,4.9,100.0,8,33.9,1
U0159,C040,3.3,14.3,2,78.3,0
U0159,C018,4.3,100.0,3,21.0,1
U0159,C013,5.0,100.0,8,26.0,1
U0159,C032,4.0,100.0,8,42.7,1
U0160,C043,4.9,100.0,5,24.4,1
U0160,C030,4.2,100.0,3,16.5,1
U0160,C046,3.6,100.0,8,36.6,1
U0160,C035,5.0,100.0,6,88.9,1
U0160,C049,5.0,100.0,6,35.1,1
U0161,C009,4.2,100.0,3,87.2,1
U0161,C021,3.5,100.0,10,40.7,1
U0161,C028,5.0,100.0,6,13.0,1
U0161,C005,4.6,100.0,5,26.0,1
U0161,C004,4.4,100.0,7,39.8,1
U0161,C011,4.6,100.0,9,11.1,1
U0161,C018,4.0,100.0,5,35.8,1
U0161,C016,4.4,100.0,7,76.7,1
U0161,C037,4.0,100.0,10,25.2,1
U0161,C027,5.0,100.0,11,64.1,1
U0161,C019,5.0,100.0,8,60.1,1
U0161,C032,3.0,29.9,5,65.5,0
U0161,C047,3.0,37.5,4,20.3,0
U0161,C007,4.9,100.0,6,40.7,1
U0162,C048,4.5,100.0,9,38.7,1
U0162,C005,4.8,100.0,7,25.1,1
U0162,C030,4.6,100.0,5,85.8,1
U0162,C037,3.3,83.5,9,42.3,0
U0162,C036,3.2,28.3,2,68.2,0
U0162,C040,3.3,20.5,5,68.7,0
U0162,C031,3.8,100.0,2,57.2,1
U0162,C016,4.6,100.0,1,23.5,1
U0162,C020,4.4,100.0,2,39.3,1
U0162,C033,4.9,100.0,3,62.0,1
U0162,C026,4.5,100.0,11,13.0,1
U0162,C007,3.8,100.0,1,80.1,1
U0162,C034,4.3,100.0,10,30.5,1
U0162,C008,4.8,100.0,9,52.8,1
U0163,C001,5.0,100.0,4,43.3,1
U0163,C033,4.9,100.0,9,40.4,1
U0163,C049,3.9,100.0,3,53.8,1
U0163,C029,3.7,100.0,1,48.0,1
U0163,C021,4.6,100.0,3,22.3,1
U0163,C034,4.9,100.0,10,65.6,1
U0163,C010,5.0,100.0,10,60.4,1
U0164,C013,5.0,100.0,10,25.9,1
U0164,C015,3.1,26.0,11,31.0,0
U0164,C019,5.0,100.0,2,51.9,1
U0164,C002,4.4,100.0,2,26.1,1
U0164,C017,5.0,100.0,1,66.3,1
U0164,C025,3.5,100.0,4,33.6,1
U0164,C003,4.4,100.0,2,13.2,1
U0164,C031,3.4,49.7,6,26.6,0
U0164,C010,5.0,100.0,1,84.6,1
U0164,C016,5.0,100.0,2,36.4,1
U0165,C001,4.9,100.0,2,89.1,1
U0165,C002,5.0,100.0,10,33.7,1
U0165,C050,5.0,100.0,1,47.1,1
U0165,C008,5.0,100.0,8,18.0,1
U0165,C023,3.3,24.0,11,13.2,0
U0165,C022,4.3,100.0,4,33.2,1
U0165,C020,4.6,100.0,2,74.1,1
U0165,C013,5.0,100.0,7,35.0,1
U0165,C049,3.2,69.1,3,17.6,0
U0165,C012,4.9,100.0,4,70.7,1
U0165,C028,4.4,100.0,5,13.7,1
U0166,C035,3.5,100.0,11,75.2,1
U0166,C030,4.9,100.0,5,24.6,1
U0166,C038,3.8,100.0,5,42.1,1
U0166,C041,5.0,100.0,6,87.0,1
U0166,C032,4.6,100.0,5,31.7,1
U0166,C040,4.0,100.0,8,40.9,1
U0166,C034,3.9,100.0,4,78.1,1
U0166,C037,4.1,100.0,3,74.0,1
U0166,C031,4.0,100.0,10,61.9,1
U0167,C011,2.8,18.3,10,82.9,0
U0167,C010,5.0,100.0,8,48.6,1
U0167,C034,3.3,55.5,6,45.1,0
U0167,C020,5.0,100.0,6,58.9,1
U0167,C001,4.2,100.0,2,72.3,1
U0168,C021,3.0,44.6,6,68.1,0
U0168,C023,4.8,100.0,3,48.6,1
U0168,C008,5.0,100.0,2,63.1,1
U0168,C022,5.0,100.0,5,61.3,1
U0168,C007,4.4,100.0,2,21.9,1
U0168,C009,4.2,100.0,2,76.1,1
U0168,C002,5.0,100.0,9,81.4,1
U0168,C025,3.9,100.0,1,59.0,1
U0168,C006,4.5,100.0,9,10.9,1
U0168,C004,4.7,100.0,8,84.7,1
U0168,C034,5.0,100.0,7,50.4,1
U0168,C014,4.7,100.0,6,47.5,1
U0169,C008,4.9,100.0,1,45.5,1
U0169,C023,4.6,100.0,10,55.8,1
U0169,C002,3.6,100.0,4,17.0,1
U0169,C028,3.7,100.0,8,49.9,1
U0169,C026,3.9,100.0,9,35.3,1
U0169,C004,4.2,100.0,1,88.5,1
U0169,C046,4.7,100.0,11,69.6,1
U0169,C005,5.0,100.0,11,11.4,1
U0169,C021,4.8,100.0,9,42.3,1
U0169,C048,3.8,100.0,7,12.9,1
U0169,C007,4.8,100.0,10,53.9,1
U0170,C037,5.0,100.0,11,27.8,1
U0170,C035,3.6,100.0,2,46.4,1
U0170,C018,4.5,100.0,2,54.8,1
U0170,C005,4.2,100.0,8,59.6,1
U0170,C039,3.3,47.9,4,62.6,0
U0170,C034,4.9,100.0,6,67.3,1
U0170,C049,3.8,100.0,3,19.1,1
U0170,C043,4.1,100.0,7,70.7,1
U0170,C006,4.4,100.0,5,27.7,1
U0170,C036,3.5,100.0,10,37.3,1
U0171,C040,5.0,100.0,6,18.6,1
U0171,C033,4.2,100.0,9,58.9,1
U0171,C006,5.0,100.0,7,25.0,1
U0171,C002,3.7,100.0,9,84.4,1
U0171,C009,5.0,100.0,11,41.4,1
U0171,C038,3.6,100.0,3,46.6,1
U0171,C043,3.4,72.5,3,67.3,0
U0171,C003,5.0,100.0,5,18.6,1
U0171,C035,4.8,100.0,1,43.2,1
U0171,C034,5.0,100.0,1,84.1,1
U0171,C007,2.9,77.0,9,57.1,0
U0172,C008,5.0,100.0,7,41.0,1
U0172,C016,3.5,100.0,3,58.0,1
U0172,C049,4.2,100.0,2,80.6,1
U0172,C023,4.0,100.0,8,50.3,1
U0172,C028,3.0,40.8,9,88.4,0
U0172,C044,4.4,100.0,4,83.3,1
U0172,C001,4.4,100.0,6,71.0,1
U0172,C017,4.5,100.0,1,31.9,1
U0172,C027,5.0,100.0,7,87.1,1
U0172,C003,4.2,100.0,7,87.6,1
U0172,C020,5.0,100.0,8,46.2,1
U0172,C022,3.5,100.0,11,20.7,1
U0173,C042,4.8,100.0,5,50.3,1
U0173,C018,5.0,100.0,3,65.5,1
U0173,C020,4.7,100.0,2,35.8,1
U0173,C005,4.5,100.0,8,19.2,1
U0173,C041,5.0,100.0,9,38.2,1
U0173,C004,4.4,100.0,3,48.4,1
U0173,C012,5.0,100.0,2,55.7,1
U0173,C025,3.3,63.4,7,43.4,0
U0173,C006,5.0,100.0,3,69.8,1
U0173,C003,4.3,100.0,8,77.3,1
U0174,C005,5.0,100.0,7,65.2,1
U0174,C027,4.1,100.0,2,33.6,1
U0174,C021,4.6,100.0,10,70.3,1
U0174,C002,5.0,100.0,8,12.6,1
U0174,C001,4.7,100.0,9,75.1,1
U0174,C007,4.3,100.0,2,18.2,1
U0174,C011,4.3,100.0,11,79.4,1
U0174,C029,3.8,100.0,9,69.2,1
U0174,C019,4.4,100.0,9,79.2,1
U0174,C009,3.5,100.0,3,69.4,1
U0174,C024,4.8,100.0,11,54.9,1
U0174,C025,3.6,100.0,4,29.0,1
U0174,C050,4.4,100.0,11,72.7,1
U0174,C003,5.0,100.0,5,73.9,1
U0174,C023,4.6,100.0,8,33.0,1
U0175,C034,5.0,100.0,7,66.4,1
U0175,C029,3.3,61.8,2,70.4,0
U0175,C032,5.0,100.0,3,53.7,1
U0175,C007,4.6,100.0,9,58.3,1
U0175,C041,5.0,100.0,6,72.1,1
U0175,C036,4.8,100.0,8,87.1,1
U0175,C013,5.0,100.0,10,33.5,1
U0175,C039,5.0,100.0,8,24.2,1
U0175,C048,4.4,100.0,11,64.6,1
U0175,C035,5.0,100.0,11,25.0,1
U0175,C050,4.4,100.0,3,23.9,1
U0175,C043,3.9,100.0,3,51.1,1
U0176,C015,5.0,100.0,7,22.3,1
U0176,C001,4.1,100.0,3,35.8,1
U0176,C027,4.6,100.0,11,14.1,1
U0176,C005,4.8,100.0,7,84.6,1
U0176,C003,4.9,100.0,10,59.2,1
U0176,C018,5.0,100.0,3,63.0,1
U0176,C025,3.3,49.2,10,55.8,0
U0176,C006,3.9,100.0,5,38.6,1
U0176,C008,4.9,100.0,5,72.7,1
U0177,C031,4.7,100.0,4,27.7,1
U0177,C033,5.0,100.0,6,27.1,1
U0177,C004,3.9,100.0,5,36.6,1
U0177,C030,5.0,100.0,5,38.9,1
U0177,C029,4.9,100.0,2,27.5,1
U0177,C050,3.8,100.0,11,70.2,1
U0177,C038,3.4,52.4,11,89.7,0
U0177,C032,5.0,100.0,8,75.9,1
U0177,C042,5.0,100.0,11,88.5,1
U0177,C037,4.4,100.0,2,10.7,1
U0177,C006,4.5,100.0,6,63.5,1
U0178,C032,4.7,100.0,11,64.6,1
U0178,C039,4.4,100.0,5,35.7,1
U0178,C019,4.7,100.0,6,83.3,1
U0178,C024,3.8,100.0,4,85.6,1
U0178,C009,5.0,100.0,9,40.9,1
U0179,C025,5.0,100.0,6,23.4,1
U0179,C021,5.0,100.0,11,86.5,1
U0179,C006,4.2,100.0,5,53.0,1
U0179,C017,3.9,100.0,3,10.6,1
U0179,C028,5.0,100.0,5,15.2,1
U0179,C005,5.0,100.0,7,63.6,1
U0179,C024,5.0,100.0,11,71.9,1
U0179,C014,4.3,100.0,1,79.2,1
U0179,C022,5.0,100.0,7,43.9,1
U0179,C002,4.1,100.0,7,18.3,1
U0180,C048,4.1,100.0,1,17.0,1
U0180,C042,4.3,100.0,4,14.3,1
U0180,C002,4.8,100.0,9,73.5,1
U0180,C020,4.4,100.0,1,54.6,1
U0180,C003,4.4,100.0,3,56.0,1
U0180,C001,4.7,100.0,6,28.2,1
U0180,C008,5.0,100.0,7,30.7,1
U0180,C026,3.5,100.0,9,41.0,1
U0180,C021,4.2,100.0,10,60.4,1
U0181,C042,4.2,100.0,2,61.3,1
U0181,C041,4.1,100.0,4,59.5,1
U0181,C009,4.7,100.0,10,70.5,1
U0181,C007,4.3,100.0,6,56.8,1
U0181,C019,4.7,100.0,10,66.1,1
U0181,C010,5.0,100.0,1,15.8,1
U0181,C017,5.0,100.0,4,84.2,1
U0181,C001,5.0,100.0,9,18.5,1
U0182,C050,4.5,100.0,1,21.5,1
U0182,C049,5.0,100.0,4,64.2,1
U0182,C025,4.0,100.0,6,83.1,1
U0182,C002,5.0,100.0,1,73.6,1
U0182,C028,2.8,68.3,7,39.9,0
U0182,C015,5.0,100.0,11,86.0,1
U0182,C007,5.0,100.0,1,54.3,1
U0182,C019,3.6,100.0,7,54.4,1
U0182,C029,3.9,100.0,11,19.9,1
U0182,C016,3.8,100.0,1,10.4,1
U0182,C003,4.1,100.0,10,57.7,1
U0182,C004,4.0,100.0,6,53.0,1
U0183,C022,4.6,100.0,3,61.6,1
U0183,C025,4.0,100.0,2,15.9,1
U0183,C030,4.2,100.0,7,63.7,1
U0183,C020,4.4,100.0,8,30.1,1
U0183,C026,4.5,100.0,11,25.8,1
U0183,C024,5.0,100.0,2,56.4,1
U0183,C027,5.0,100.0,4,86.1,1
U0183,C034,5.0,100.0,5,38.6,1
U0183,C023,3.9,100.0,11,63.7,1
U0183,C003,4.6,100.0,10,28.8,1
U0183,C001,4.8,100.0,2,32.8,1
U0183,C008,4.9,100.0,6,15.6,1
U0184,C004,4.0,100.0,4,23.5,1
U0184,C026,5.0,100.0,10,35.1,1
U0184,C028,3.9,100.0,2,72.9,1
U0184,C031,3.1,67.0,10,61.3,0
U0184,C025,5.0,100.0,6,32.1,1
U0184,C023,4.7,100.0,5,38.8,1
U0184,C027,4.6,100.0,8,64.4,1
U0185,C026,3.7,100.0,10,72.0,1
U0185,C008,4.8,100.0,5,49.0,1
U0185,C032,3.7,100.0,9,18.7,1
U0185,C014,4.4,100.0,3,61.6,1
U0186,C002,4.2,100.0,3,25.7,1
U0186,C050,5.0,100.0,3,68.7,1
U0186,C031,3.8,100.0,10,60.1,1
U0186,C035,4.4,100.0,2,68.2,1
U0186,C003,5.0,100.0,1,81.4,1
U0186,C033,5.0,100.0,10,78.0,1
U0187,C049,3.5,100.0,8,50.2,1
U0187,C044,4.2,100.0,11,63.0,1
U0187,C007,2.9,77.8,7,74.5,0
U0187,C039,4.7,100.0,4,59.1,1
U0187,C033,2.4,23.3,3,51.1,0
U0187,C046,4.3,100.0,2,45.7,1
U0187,C043,4.3,100.0,3,24.3,1
U0187,C038,4.8,100.0,11,85.9,1
U0187,C041,3.8,100.0,7,62.8,1
U0187,C042,5.0,100.0,11,87.4,1
U0187,C030,4.6,100.0,1,68.9,1
U0187,C040,4.8,100.0,2,48.7,1
U0187,C032,4.4,100.0,8,38.7,1
U0187,C037,4.5,100.0,6,27.5,1
U0187,C047,3.5,100.0,4,49.0,1
U0188,C037,5.0,100.0,6,88.4,1
U0188,C040,5.0,100.0,11,35.9,1
